Protein,Label,log2FC,SE,Tvalue,DF,pvalue,adj.pvalue,issue,MissingPercentage,ImputationPercentage
Q8IV08,KO_vs_WT,0.129938850372815,0.197638709268792,0.657456481341904,6,0.535279821737729,0.999774437519936,,0.553030303030303,0.00757575757575758
Q8IV20,KO_vs_WT,0.145197101175953,0.456494080650604,0.318070063403703,5,0.763287205953107,0.999774437519936,,0.625,0.0625
Q8IV32,KO_vs_WT,0.195363635800357,0.303102795569047,0.644545806427091,6,0.543062516650738,0.999774437519936,,0.325,0.125
Q8IV38,KO_vs_WT,0.4180680861263,0.218176139301507,1.916195269862,6,0.103812336178874,0.999774437519936,,0.5,0
Q8IV48,KO_vs_WT,0.226478762332251,0.814296909440195,0.278127989565806,3,0.798981624243899,0.999774437519936,,0.625,0
Q8IV50,KO_vs_WT,-0.444411182919198,0.316520130585238,-1.40405345498086,6,0.209890604606924,0.999774437519936,,0.4,0
Q8IV53,KO_vs_WT,-0.0462476347753929,0.208893409509783,-0.221393460348623,6,0.832128470293418,0.999774437519936,,0.587962962962963,0.0694444444444445
Q8IV63,KO_vs_WT,-0.123254736739529,0.406841014991654,-0.30295553348292,6,0.772152832129527,0.999774437519936,,0.619565217391304,0.0543478260869565
Q8IVB4,KO_vs_WT,0.120911551385228,0.201729770170877,0.599373861789506,6,0.570847215365971,0.999774437519936,,0.615384615384615,0.0336538461538462
Q8IVD9,KO_vs_WT,-0.0823295651735259,0.182168945677202,-0.451940723856478,6,0.667189855008818,0.999774437519936,,0.544642857142857,0
Q8IVF7,KO_vs_WT,-0.310747904592137,0.39266378247967,-0.791384177653882,6,0.458852712721802,0.999774437519936,,0.333333333333333,0
Q8IVG5,KO_vs_WT,0.459983321690016,0.272499842868806,1.68801316304418,6,0.142375743884311,0.999774437519936,,0.6875,0.1875
Q8IVH4,KO_vs_WT,0.356400036564146,0.315294447248805,1.13037206862988,6,0.301471035260476,0.999774437519936,,0.666666666666667,0.0555555555555556
Q8IVL5,KO_vs_WT,0.551882552475455,0.711992591435077,0.775124009876412,4,0.48153860297004,0.999774437519936,,0.770833333333333,0.145833333333333
Q8IVM0,KO_vs_WT,-0.0301643083148181,0.170383810268565,-0.177037409054723,6,0.865304057543363,0.999774437519936,,0.665441176470588,0.0477941176470588
Q8IVQ6,KO_vs_WT,-0.445127027132259,0.27843219702539,-1.59869092686744,2,0.251000408733819,0.999774437519936,,0.541666666666667,0.0416666666666667
Q8IVS2,KO_vs_WT,0.391492608266346,0.340855541380688,1.14855873159798,5,0.302700435476363,0.999774437519936,,0.763888888888889,0.104166666666667
Q8IVT5,KO_vs_WT,-0.0605313739411686,0.620302889073317,-0.0975835757134673,5,0.926054020975908,0.999774437519936,,0.8125,0.177083333333333
Q8IVW6,KO_vs_WT,0.407618652488788,0.127010102191661,3.20934040249556,5,0.023746215041426,0.999774437519936,,0.7,0.05
Q8IW45,KO_vs_WT,0.0880863932333838,0.103287817481006,0.852824615541738,6,0.426483758188911,0.999774437519936,,0.534574468085106,0.0159574468085106
Q8IW75,KO_vs_WT,-0.618176370555507,0.486316628367224,-1.27113969479307,5,0.259603063495837,0.999774437519936,,0.78125,0.0875
Q8IWA0,KO_vs_WT,0.239618311170601,0.438191387292827,0.546834826332342,6,0.60421806602513,0.999774437519936,,0.738970588235294,0.00367647058823529
Q8IWA4,KO_vs_WT,0.0993527536583816,0.316926709291038,0.313488105438108,6,0.764521869636033,0.999774437519936,,0.441666666666667,0.108333333333333
Q8IWA5,KO_vs_WT,0.00673664794649174,0.440094525719312,0.0153072750347918,6,0.988283342195292,0.999774437519936,,0.680555555555556,0.125
Q8IWB1,KO_vs_WT,-0.0410042178395993,0.299357789314112,-0.136973946572588,6,0.895532058485843,0.999774437519936,,0.539351851851852,0.0185185185185185
Q8IWB7,KO_vs_WT,0.317668942730853,1.16576489661307,0.272498291597033,4,0.798727489003857,0.999774437519936,,0.25,0
Q8IWB9,KO_vs_WT,0.954893209787103,0.38957964199612,2.45108600874122,4,0.0703629671830131,0.999774437519936,,0.5,0
Q8IWC1,KO_vs_WT,-0.660752961585224,0.550367753086725,-1.20056627205974,5,0.283689914171991,0.999774437519936,,0.625,0.0625
Q8IWD4,KO_vs_WT,-0.576817310968506,0.311421449013486,-1.85220803767928,6,0.113442408498552,0.999774437519936,,0.683333333333333,0.15
Q8IWE2,KO_vs_WT,-0.119411083492281,0.149394105038168,-0.799302512383426,6,0.454584932711208,0.999774437519936,,0.569444444444445,0.00694444444444444
Q8IWE5,KO_vs_WT,0.302165733462057,0.249559134177325,1.2107981319063,6,0.271497715867611,0.999774437519936,,0.477272727272727,0.193181818181818
Q8IWF6,KO_vs_WT,1.05697712244219,0.797561641510565,1.3252607289893,2,0.31621389908658,0.999774437519936,,0.833333333333333,0
Q8IWI9,KO_vs_WT,0.0863783918308926,0.291067943176285,0.296763672729764,6,0.776652039486946,0.999774437519936,,0.699519230769231,0.139423076923077
Q8IWJ2,KO_vs_WT,0.314690014228747,0.159752906674695,1.96985470110757,6,0.0963696286090459,0.999774437519936,,0.608173076923077,0.144230769230769
Q8IWL3,KO_vs_WT,-0.448155507611112,0.346959733930132,-1.29166431659,6,0.243995440377734,0.999774437519936,,0.658333333333333,0.316666666666667
Q8IWR0,KO_vs_WT,0.22891031615517,0.328875120425436,0.696040235147764,6,0.512449683593851,0.999774437519936,,0.659722222222222,0.104166666666667
Q8IWS0,KO_vs_WT,0.315437038915622,0.167772005823317,1.88015299315079,6,0.109131868096788,0.999774437519936,,0,0
Q8IWT0,KO_vs_WT,-0.321119867568268,0.390120409956997,-0.823130139752659,6,0.441913814555437,0.999774437519936,,0.6875,0.0208333333333333
Q8IWT6,KO_vs_WT,0.243913811524216,0.179815925463552,1.35646389993224,2,0.307781902030399,0.999774437519936,,0.5,0
Q8IWV7,KO_vs_WT,-0.183664211768325,0.227823256892176,-0.806169722414463,6,0.450906664324511,0.999774437519936,,0.608974358974359,0.0673076923076923
Q8IWV8,KO_vs_WT,0.0900034816573725,0.182275634453174,0.493776811845327,6,0.639016585220136,0.999774437519936,,0.653125,0.146875
Q8IWW6,KO_vs_WT,0.000326114580223773,0.139620495987943,0.00233572139904111,6,0.998212087643838,0.999774437519936,,0.674568965517241,0.0689655172413793
Q8IWX8,KO_vs_WT,0.161829663137263,0.255143358577652,0.634269549634429,6,0.549307921027002,0.999774437519936,,0.2,0
Q8IWZ3,KO_vs_WT,0.244332640261034,0.200544648047847,1.21834535421129,6,0.268821222299819,0.999774437519936,,0.625,0.045
Q8IWZ8,KO_vs_WT,-0.012468796385462,0.237226350030905,-0.0525607563571148,6,0.959788151133054,0.999774437519936,,0.612903225806452,0.032258064516129
Q8IX01,KO_vs_WT,0.182039648507084,0.237383223767611,0.766859787384527,6,0.472250374969126,0.999774437519936,,0.623655913978495,0.0416666666666667
Q8IX04,KO_vs_WT,0.0778690413442322,0.108732789964977,0.716150494890398,6,0.500808214137832,0.999774437519936,,0.588815789473684,0.00986842105263158
Q8IX05,KO_vs_WT,-0.188873128788931,0.608094729269549,-0.310598200737256,5,0.768636497784775,0.999774437519936,,0.458333333333333,0.0416666666666667
Q8IX12,KO_vs_WT,0.0947874045264964,0.141683822234697,0.669006545923658,6,0.528377945816576,0.999774437519936,,0.61328125,0.0338541666666667
Q8IXB1,KO_vs_WT,0.145455168441421,0.228758610229056,0.635845655364739,6,0.548347133593085,0.999774437519936,,0.643292682926829,0.0335365853658537
Q8IXH7,KO_vs_WT,-0.252726751544132,0.378361492147328,-0.667950509735604,6,0.529006603377856,0.999774437519936,,0.5625,0.1875
Q8IXI1,KO_vs_WT,0.153134524746568,0.347379121140256,0.440828234707691,6,0.674776946484472,0.999774437519936,,0.59375,0.1875
Q8IXI2,KO_vs_WT,0.223250349924199,0.448335242722096,0.497954050118212,6,0.636238371175536,0.999774437519936,,0.375,0.0416666666666667
Q8IXJ6,KO_vs_WT,0.112661825331879,0.273910719879973,0.411308565729911,6,0.695134068615463,0.999774437519936,,0.595833333333333,0.0208333333333333
Q8IXK0,KO_vs_WT,-0.0607690521600408,0.230792668297524,-0.263305817330822,6,0.801123797618286,0.999774437519936,,0.634615384615385,0.0192307692307692
Q8IXM2,KO_vs_WT,-0.313817200215301,0.325629435892649,-0.963724914349444,6,0.372401278295751,0.999774437519936,,0.651315789473684,0.0197368421052632
Q8IXM3,KO_vs_WT,0.0427925016058601,0.36948026010514,0.115818099710342,5,0.912304489483228,0.999774437519936,,0.761363636363636,0.159090909090909
Q8IXM6,KO_vs_WT,0.231320844564669,0.247947324148193,0.932943500638116,6,0.386853036002193,0.999774437519936,,0.0416666666666666,0
Q8IXQ4,KO_vs_WT,0.327345928775145,0.121634598852213,2.69122381184381,6,0.035993967140211,0.999774437519936,,0.671875,0.00520833333333333
Q8IXQ5,KO_vs_WT,-0.741318518364758,0.869233800854382,-0.852841338700941,1,0.5504564884617,0.999774437519936,,0.875,0
Q8IXQ6,KO_vs_WT,0.267079546803536,0.224835059168842,1.18789101571108,6,0.279762815747548,0.999774437519936,,0.58974358974359,0.0192307692307692
Q8IXT5,KO_vs_WT,0.146807870974778,0.275523018741692,0.532833414954753,6,0.613296353902311,0.999774437519936,,0.593373493975904,0.0466867469879518
Q8IXW5,KO_vs_WT,0.0378483050987679,0.509241547840226,0.0743228930539714,4,0.944321886027824,0.999774437519936,,0.708333333333333,0.125
Q8IY17,KO_vs_WT,0.115208931802626,0.229351054275001,0.502325712723719,6,0.633337774617865,0.999774437519936,,0.583333333333333,0.0277777777777778
Q8IY18,KO_vs_WT,-0.241859630837141,0.265872797552048,-0.909681746549471,6,0.398058869940145,0.999774437519936,,0.580729166666667,0.0989583333333333
Q8IY21,KO_vs_WT,0.158679754445597,0.182043271405527,0.8716595412753,6,0.416904567527379,0.999774437519936,,0.667592592592593,0.0694444444444445
Q8IY22,KO_vs_WT,-0.875678407281707,0.588329715441182,-1.48841437768454,6,0.18721154594891,0.999774437519936,,0.475,0.025
Q8IY26,KO_vs_WT,-0.128863119794834,0.45600525066224,-0.282591307024843,5,0.788815103672434,0.999774437519936,,0.458333333333333,0
Q8IY34,KO_vs_WT,-0.0991905019354955,0.36010146146629,-0.275451539495573,6,0.792209789016341,0.999774437519936,,0.461538461538462,0
Q8IY37,KO_vs_WT,0.15398641060171,0.17468441781246,0.881512000498115,6,0.411958066962068,0.999774437519936,,0.60632183908046,0.0359195402298851
Q8IY57,KO_vs_WT,-0.212133636909374,0.499418732903192,-0.424761073090333,6,0.685821126507171,0.999774437519936,,0.458333333333333,0.125
Q8IY67,KO_vs_WT,-0.159449455719469,0.242128147945858,-0.658533330685383,6,0.534633910824702,0.999774437519936,,0.506578947368421,0.00328947368421053
Q8IY81,KO_vs_WT,0.180494112234638,0.303745070772887,0.59422894263063,6,0.574065678913192,0.999774437519936,,0.579545454545455,0.0340909090909091
Q8IY95,KO_vs_WT,0.00947723788149141,0.309349309128107,0.0306360402362067,6,0.97655344562869,0.999774437519936,,0.591666666666667,0.0583333333333333
Q8IYB3,KO_vs_WT,0.173035413952731,0.178239324214502,0.97080380390408,6,0.369138210115414,0.999774437519936,,0.59375,0.0446428571428571
Q8IYB5,KO_vs_WT,-0.350859812074582,0.387757801281034,-0.904842690244912,4,0.416720180148237,0.999774437519936,,0.5,0
Q8IYB7,KO_vs_WT,-0.0499532160533555,0.320090901851784,-0.156059468620842,6,0.881104477311644,0.999774437519936,,0.625,0.0694444444444445
Q8IYB8,KO_vs_WT,-0.0419587326129908,0.329371584585913,-0.127390262477382,6,0.902793725480205,0.999774437519936,,0.629464285714286,0.0892857142857143
Q8IYD1,KO_vs_WT,-0.313830812364516,0.183299399563535,-1.7121213332493,6,0.137715163932263,0.999774437519936,,0.566666666666667,0.0333333333333333
Q8IYH5,KO_vs_WT,0.0868375912326214,0.478812091046656,0.181360481191691,6,0.862056146111235,0.999774437519936,,0.611111111111111,0.166666666666667
Q8IYI6,KO_vs_WT,0.14856276745291,0.229831265309048,0.646399293208178,6,0.541940836958901,0.999774437519936,,0.661290322580645,0.0766129032258065
Q8IYL3,KO_vs_WT,-0.154589542195246,0.252050172203701,-0.613328452996694,6,0.562172797543964,0.999774437519936,,0.6,0
Q8IYM9,KO_vs_WT,0.258275371913192,0.146556891435622,1.76228745972443,6,0.128487935538381,0.999774437519936,,0.632142857142857,0
Q8IYQ7,KO_vs_WT,0.041637110583599,0.251018024188281,0.165872991464422,6,0.873705039246771,0.999774437519936,,0.58984375,0.02734375
Q8IYS2,KO_vs_WT,0.102233871313508,0.272277453783673,0.375476815626219,6,0.720221962957865,0.999774437519936,,0.596590909090909,0.0852272727272727
Q8IYT2,KO_vs_WT,0.0428862410158325,0.325999948218033,0.131552907447549,6,0.899638329272264,0.999774437519936,,0.625,0.125
Q8IYU2,KO_vs_WT,0.0798922235471913,0.27352070999198,0.292088389027412,6,0.780055567125468,0.999774437519936,,0.647727272727273,0.0113636363636364
Q8IYW5,KO_vs_WT,-0.211639268452857,0.157606737970682,-1.342831348316,5,0.237060228566865,0.999774437519936,,0.575,0.275
Q8IZ07,KO_vs_WT,-0.154177054702087,0.23218286390804,-0.664032875239025,6,0.531342974386434,0.999774437519936,,0.540322580645161,0.0201612903225806
Q8IZ21,KO_vs_WT,-0.705539773658835,0.488724462536271,-1.44363506994797,2,0.285651420135292,0.999774437519936,,0.5625,0.0625
Q8IZ69,KO_vs_WT,0.217063149577589,0.184185485257879,1.17850301435902,6,0.28321208752467,0.999774437519936,,0.703703703703704,0
Q8IZ73,KO_vs_WT,0.240169493197856,0.184329956841372,1.30293250925317,6,0.24036502152423,0.999774437519936,,0.5,0.0178571428571429
Q8IZ81,KO_vs_WT,-0.0182646057489229,0.35329985307775,-0.0516971790104408,6,0.960448143023358,0.999774437519936,,0.632352941176471,0.0441176470588235
Q8IZ83,KO_vs_WT,-0.0214285582400707,0.115432008224995,-0.18563792287407,6,0.858845423215776,0.999774437519936,,0.557377049180328,0.0245901639344262
Q8IZC6,KO_vs_WT,-1.17584136885328,0.940904455175041,-1.24969263604404,3,0.300027171946885,0.999774437519936,,0.583333333333333,0
Q8IZD2,KO_vs_WT,0.31185743514918,0.439867882112168,0.708979781955654,5,0.510016477326939,0.999774437519936,,0.520833333333333,0.25
Q8IZE3,KO_vs_WT,-0.0501646254814618,1.46641264591091,-0.0342090786119076,4,0.974349444362692,0.999774437519936,,0.5,0
Q8IZH2,KO_vs_WT,0.256532762478511,0.173985481902504,1.47444924526671,6,0.190802002834211,0.999774437519936,,0.545138888888889,0.0451388888888889
Q8IZL2,KO_vs_WT,-0.134854565411583,0.308845955921877,-0.436640217642009,6,0.677647298545638,0.999774437519936,,0.7578125,0.1328125
Q8IZL8,KO_vs_WT,0.030133449717434,0.213341616375969,0.141245061462037,6,0.892299309758893,0.999774437519936,,0.586666666666667,0.00333333333333333
Q8IZM8,KO_vs_WT,0.0541422333923962,0.414899617464479,0.130494777804975,4,0.902474587365183,0.999774437519936,,0.25,0
Q8IZP0,KO_vs_WT,-0.441420681123046,0.557134606940026,-0.792305262721839,6,0.458354813757384,0.999774437519936,,0,0
Q8IZQ1,KO_vs_WT,-0.312984548886927,0.28471864672802,-1.09927661037919,6,0.31378736969921,0.999774437519936,,0.633333333333333,0.1
Q8IZQ5,KO_vs_WT,-0.0875309376575199,0.307547897365776,-0.284609124000665,6,0.785511441137399,0.999774437519936,,0.5625,0.00347222222222222
Q8N0W3,KO_vs_WT,0.0456558645014457,0.210893956597238,0.216487305933752,6,0.835780807714155,0.999774437519936,,0.621527777777778,0.03125
Q8N0X4,KO_vs_WT,0.01959524775653,0.229579211307947,0.085352883847335,6,0.934757706682435,0.999774437519936,,0.572115384615385,0.0336538461538462
Q8N0X7,KO_vs_WT,-0.0172009179441757,0.15965815533786,-0.107735918079324,6,0.91771750609632,0.999774437519936,,0.564655172413793,0.00862068965517241
Q8N0Z3,KO_vs_WT,0.212327925530183,0.320763004914673,0.661946428599724,5,0.537289766613059,0.999774437519936,,0.6,0.125
Q8N0Z6,KO_vs_WT,0.451762536469554,0.187086082578675,2.41473085674118,6,0.0522363658400531,0.999774437519936,,0.546875,0.28125
Q8N103,KO_vs_WT,0.242049048270175,0.165836322737924,1.45956593992193,6,0.194698853863654,0.999774437519936,,0.677083333333333,0.0520833333333333
Q8N108,KO_vs_WT,-0.163884862972568,0.280061054151113,-0.585175484214741,6,0.579755513839641,0.999774437519936,,0.590277777777778,0.0902777777777778
Q8N122,KO_vs_WT,-0.110103679625648,0.331306856139285,-0.332331425038059,6,0.750942239168758,0.999774437519936,,0.659722222222222,0.0486111111111111
Q8N129,KO_vs_WT,0.17694193549543,0.477385208009101,0.370648131795605,5,0.726083909119571,0.999774437519936,,0.416666666666667,0
Q8N142,KO_vs_WT,-0.0372126890945188,0.273690051316804,-0.135966539212798,6,0.896294874576847,0.999774437519936,,0.583333333333333,0.116666666666667
Q8N163,KO_vs_WT,0.166908043833562,0.15956575678756,1.04601417743894,6,0.335852505883871,0.999774437519936,,0.57780612244898,0.00510204081632653
Q8N183,KO_vs_WT,0.0214736649094116,0.881230165533989,0.0243678277812919,2,0.982771901015929,0.999774437519936,,0.75,0
Q8N1A6,KO_vs_WT,-0.232454577209058,0.279906572644837,-0.830472021477006,6,0.438061464501655,0.999774437519936,,0.333333333333333,0
Q8N1B4,KO_vs_WT,0.231971412402195,0.239795319343549,0.967372561888309,6,0.370717051205135,0.999774437519936,,0.569444444444445,0.0138888888888889
Q8N1F7,KO_vs_WT,0.0247632450788601,0.239517645119359,0.103387978228158,6,0.921024157160847,0.999774437519936,,0.578488372093023,0.0377906976744186
Q8N1F8,KO_vs_WT,0.0924780700116518,0.20567147589798,0.449639745170711,6,0.668757361686931,0.999774437519936,,0.565476190476191,0.130952380952381
Q8N1G0,KO_vs_WT,0.0793977939321491,0.332026210988272,0.239131102619346,6,0.818962820801504,0.999774437519936,,0.509615384615385,0.0432692307692308
Q8N1G2,KO_vs_WT,0.315659193632445,0.213850442338432,1.47607454153821,6,0.190380868546477,0.999774437519936,,0.592032967032967,0.0302197802197802
Q8N1G4,KO_vs_WT,0.0428760867973812,0.1121013109245,0.38247623015094,6,0.715289884941416,0.999774437519936,,0.555555555555556,0.0111111111111111
Q8N1I0,KO_vs_WT,-0.202643626018053,0.131273174061209,-1.54367887778477,6,0.173613044601532,0.999774437519936,,0.595338983050848,0
Q8N1N4,KO_vs_WT,-1.07095587320579,0.562035569989338,-1.90549483056046,6,0.105364027583164,0.999774437519936,,0.591292134831461,0.0337078651685393
Q8N1Q1,KO_vs_WT,0.421531281291198,0.151022274499521,2.79118615242769,4,0.049252372607669,0.999774437519936,,0.25,0
Q8N1S5,KO_vs_WT,-0.0465591893174824,0.273382474004478,-0.170307879051237,6,0.870365652313451,0.999774437519936,,0.658333333333333,0.25
Q8N1W2,KO_vs_WT,0.730816981791149,0.667700102562301,1.09452878468438,6,0.315704324073579,0.999774437519936,,0.625,0.125
Q8N201,KO_vs_WT,0.0522454983118396,0.1795833971325,0.290926105341977,6,0.780902523376983,0.999774437519936,,0.638513513513514,0.0304054054054054
Q8N264,KO_vs_WT,-0.358392687262634,0.300003725166166,-1.19462745692284,6,0.277310044126569,0.999774437519936,,0.605263157894737,0.184210526315789
Q8N2F6,KO_vs_WT,-0.262512293116804,0.423103764916471,-0.620444238232267,6,0.557780676735861,0.999774437519936,,0.65,0
Q8N2G8,KO_vs_WT,-0.134063199330315,0.217882728821671,-0.6152997993707,6,0.560953893686305,0.999774437519936,,0.483552631578947,0.0526315789473684
Q8N2K0,KO_vs_WT,-0.0320024937853912,0.227928290465781,-0.140405974703679,6,0.892934226269569,0.999774437519936,,0.635416666666667,0.0208333333333333
Q8N2M4,KO_vs_WT,0.24562565107095,0.154386911840691,1.59097457253635,4,0.186825253263746,0.999774437519936,,0.25,0
Q8N2U0,KO_vs_WT,-0.426766884018901,0.245298481696459,-1.73978608048213,6,0.132549579592093,0.999774437519936,,0.569444444444445,0.125
Q8N2U9,KO_vs_WT,-0.28420680344196,0.309690820994522,-0.917711421117603,6,0.394163008245248,0.999774437519936,,0.701923076923077,0
Q8N2W9,KO_vs_WT,-0.467853766749707,0.408913549457493,-1.1441385773849,6,0.296149509422429,0.999774437519936,,0.652777777777778,0.208333333333333
Q8N302,KO_vs_WT,0.31597314541642,0.278271427159047,1.13548540948771,6,0.299485105642954,0.999774437519936,,0.597222222222222,0.152777777777778
Q8N335,KO_vs_WT,-0.303238113235833,0.177506422440092,-1.70832192473586,6,0.138439711342344,0.999774437519936,,0.595394736842105,0.0131578947368421
Q8N357,KO_vs_WT,0.758452061437568,0.239096856891898,3.17215404375008,6,0.0192661588952445,0.999774437519936,,0,0
Q8N371,KO_vs_WT,0.550099986705886,0.221435331626433,2.48424667674045,6,0.0475311079668415,0.999774437519936,,0.583333333333333,0.0277777777777778
Q8N386,KO_vs_WT,-0.92942715697219,0.234799584036648,-3.95838502348933,2,0.0582961195976921,0.999774437519936,,0.833333333333333,0
Q8N392,KO_vs_WT,0.204174161399616,0.168384330637231,1.2125484635473,6,0.270874943478018,0.999774437519936,,0.601351351351351,0.0304054054054054
Q8N3C0,KO_vs_WT,-0.230915502761058,0.240075542907948,-0.961845175747859,6,0.373271548680816,0.999774437519936,,0.691176470588235,0.132352941176471
Q8N3D4,KO_vs_WT,0.125192902427611,0.150443350180731,0.832159761645925,6,0.437179355123236,0.999774437519936,,0.629545454545455,0.0772727272727273
Q8N3F8,KO_vs_WT,-0.850548913478635,0.298949488865691,-2.84512583281506,6,0.0293687568748355,0.999774437519936,,0.683333333333333,0.15
Q8N3J5,KO_vs_WT,0.586101437779326,0.328166266539834,1.78598929121858,3,0.172079858143886,0.999774437519936,,0.729166666666667,0.145833333333333
Q8N3P4,KO_vs_WT,0.0220181459029811,0.223612558288248,0.0984656052930559,6,0.924769756206911,0.999774437519936,,0.552083333333333,0.125
Q8N3U4,KO_vs_WT,-0.145642688650353,0.238647299022658,-0.610284253150188,6,0.564058237369208,0.999774437519936,,0.611607142857143,0.03125
Q8N3X1,KO_vs_WT,-0.140347106608065,0.22434759846256,-0.625578823084604,6,0.55462459071652,0.999774437519936,,0.605263157894737,0.0723684210526316
Q8N3Y7,KO_vs_WT,-0.931330703990863,0.959229695436143,-0.970915212927603,2,0.43400830789585,0.999774437519936,,0.708333333333333,0.0416666666666667
Q8N423,KO_vs_WT,-2.03684603643061,0.105344478146749,-19.3351001615216,2,0.00266421252683946,0.999774437519936,,0.833333333333333,0
Q8N442,KO_vs_WT,0.0621033427426213,0.333201652158531,0.186383657884967,6,0.858285962196814,0.999774437519936,,0.7375,0.13125
Q8N465,KO_vs_WT,-0.119829332386562,0.299357499238559,-0.400288393280136,5,0.705473918763841,0.999774437519936,,0.607142857142857,0.107142857142857
Q8N490,KO_vs_WT,0.138729399807703,0.300152479956483,0.462196413728837,6,0.660225767496075,0.999774437519936,,0,0
Q8N4A0,KO_vs_WT,0.108762399044947,0.409377155352882,0.265677743916106,5,0.801093934010446,0.999774437519936,,0.607142857142857,0.169642857142857
Q8N4C6,KO_vs_WT,0.143800639060468,0.27020933687429,0.532182346931145,6,0.613720348261278,0.999774437519936,,0.63671875,0.1640625
Q8N4C8,KO_vs_WT,0.0313752907828724,0.176381291102885,0.177883326438352,6,0.86466829305451,0.999774437519936,,0.391666666666667,0.05
Q8N4J0,KO_vs_WT,0.246337418502755,0.235439582138714,1.04628718869209,6,0.335736247568321,0.999774437519936,,0.555555555555556,0.111111111111111
Q8N4N3,KO_vs_WT,0.0372752171961838,0.142386887637579,0.261788271480879,6,0.802239900204122,0.999774437519936,,0.569852941176471,0.0294117647058824
Q8N4P3,KO_vs_WT,-0.633515068597513,0.679939708436036,-0.931722417057673,6,0.387435164623516,0.999774437519936,,0.395833333333333,0.0416666666666667
Q8N4Q0,KO_vs_WT,0.0135361313536801,0.291162816905555,0.0464899038192465,6,0.964428528553257,0.999774437519936,,0.4375,0.0535714285714286
Q8N4S0,KO_vs_WT,0.11304062624196,0.127434863189411,0.887046318509744,6,0.409198898638715,0.999774437519936,,0.595238095238095,0.255952380952381
Q8N4T8,KO_vs_WT,-0.0236574905899752,0.179362864708894,-0.131897372560208,6,0.899377304679811,0.999774437519936,,0.722222222222222,0
Q8N4V1,KO_vs_WT,-0.0637558035616823,0.581141297792403,-0.109707920954634,5,0.916908198023245,0.999774437519936,,0.708333333333333,0
Q8N4Z0,KO_vs_WT,-0.492204594459186,0.228718789053467,-2.15200769685837,2,0.16430112826121,0.999774437519936,,0.5,0
Q8N511,KO_vs_WT,1.07131928749513,0.0849832674879855,12.6062379002618,3,0.0010763723802274,0.999774437519936,,0.729166666666667,0.145833333333333
Q8N531,KO_vs_WT,-0.159998449645091,0.317464668665771,-0.503988208569877,5,0.635686241999995,0.999774437519936,,0.125,0
Q8N543,KO_vs_WT,0.280260012409974,0.261877143174258,1.070196539541,6,0.325681444638096,0.999774437519936,,0.668478260869565,0.141304347826087
Q8N554,KO_vs_WT,0.0853876444821385,0.142127315992233,0.60078278328147,6,0.569967748607366,0.999774437519936,,0.385416666666667,0.0416666666666667
Q8N568,KO_vs_WT,0.288024683917207,0.497724817291465,0.578682585056918,5,0.587891348619913,0.999774437519936,,0.395833333333333,0.125
Q8N573,KO_vs_WT,-0.0220737687625746,0.188251920361072,-0.117256539642392,6,0.910483375365281,0.999774437519936,,0.668367346938776,0.0535714285714286
Q8N594,KO_vs_WT,-0.134522607963785,0.172059946948712,-0.781835693602089,5,0.46969677353694,0.999774437519936,,0.583333333333333,0.0694444444444445
Q8N5A5,KO_vs_WT,0.0271242242054732,0.107441777413964,0.252455095758197,6,0.809115276139733,0.999774437519936,,0.557142857142857,0.0107142857142857
Q8N5B7,KO_vs_WT,0.148578365307983,0.261114302068315,0.569016572937894,5,0.593951855059545,0.999774437519936,,0.5,0.0833333333333333
Q8N5C6,KO_vs_WT,0.143286468530194,0.225750667974318,0.634711160839156,6,0.549038610685955,0.999774437519936,,0.6171875,0.0078125
Q8N5F7,KO_vs_WT,-0.328947362639595,0.330127880859053,-0.996424057803338,6,0.357516425985039,0.999774437519936,,0.458333333333333,0.0138888888888889
Q8N5G2,KO_vs_WT,0.124856608315304,0.206751889070197,0.603895852544846,4,0.57848873962521,0.999774437519936,,0.25,0
Q8N5I2,KO_vs_WT,0.128729274387349,0.0854904671922561,1.50577343433923,6,0.182836278252905,0.999774437519936,,0.55,0.00833333333333333
Q8N5I4,KO_vs_WT,-0.16055275625668,0.459781017667806,-0.349193964272532,5,0.74116878337291,0.999774437519936,,0.833333333333333,0.125
Q8N5J2,KO_vs_WT,0.774191683676203,0.803317643787029,0.963742909998193,6,0.372392954466572,0.999774437519936,,0.611111111111111,0.0555555555555556
Q8N5K1,KO_vs_WT,0.0586206385339377,0.214649276049826,0.273099633097901,6,0.793933268608049,0.999774437519936,,0.555555555555556,0
Q8N5M1,KO_vs_WT,-0.329654575307307,0.542608505035742,-0.607536690353928,5,0.570027338912202,0.999774437519936,,0.841666666666667,0.075
Q8N5M4,KO_vs_WT,0.0499100233407991,0.436426095163472,0.114360767822796,5,0.913402168470375,0.999774437519936,,0.583333333333333,0.0208333333333333
Q8N5N7,KO_vs_WT,-0.414749937171383,0.485650066923233,-0.8540098425168,6,0.425876206689629,0.999774437519936,,0.446428571428571,0.285714285714286
Q8N5Y2,KO_vs_WT,0.106747329988764,0.386250853205794,0.276367881398282,5,0.793325312264529,0.999774437519936,,0.760416666666667,0.0520833333333333
Q8N5Y8,KO_vs_WT,-0.352226479974037,0.652464766150024,-0.53983984767853,4,0.617957655829442,0.999774437519936,,0.611111111111111,0.180555555555556
